Drug 0
        IC50  Label
19 -0.124665      0
20 -0.117815      0
21  0.044571      0
22  0.072311      0
23  0.225071      0
24  0.249005      0
25  0.302319      0
26  0.490569      1
27  0.586563      1
28  0.636951      1
29  0.774300      1
30  0.797842      1
31  0.814375      1
32  1.005223      1
33  1.006845      1
34  1.088658      1
35  1.108490      1
36  1.280145      1
37  1.511000      1
38  2.184248      1
39  2.345573      1
40  2.470732      1
41  3.113583      1
42  6.112678      1
Drug 87
        IC50  Label
0   1.446304      1
1   1.896730      1
2   2.225785      1
3   2.453324      1
4   2.519045      1
5   2.539750      1
6   2.645402      1
7   2.659983      1
8   2.676416      1
9   2.733730      1
10  2.974649      1
11  3.062588      1
12  3.146433      1
13  3.170025      1
14  3.241500      1
15  3.253737      1
16  3.386843      1
17  3.392886      1
18  3.436916      1
19  3.455017      1
20  3.573394      0
21  3.580429      0
22  3.602586      0
23  3.615010      0
24  3.624734      0
25  3.738559      0
26  3.782066      0
27  3.801887      0
28  3.834305      0
29  3.851321      0
30  3.887317      0
31  3.908555      0
32  4.329962      0
33  4.356800      0
34  4.368792      0
35  4.396638      0
36  4.510105      0
37  4.622714      0
38  4.728833      0
39  4.736156      0
40  4.836505      0
41  5.133982      0
42  5.514207      0
Drug 88
        IC50  Label
0  -1.807133      0
1  -0.876512      0
2  -0.813518      0
3  -0.418658      0
4  -0.252801      0
5  -0.244836      0
6  -0.020675      0
7   0.024132      0
8   0.140510      0
9   0.192957      0
10  0.360595      0
11  0.504071      0
12  0.516792      0
13  0.559067      0
14  0.703929      0
15  0.731533      0
16  0.929941      0
17  1.059062      0
18  1.109333      0
19  1.292157      0
20  1.303384      0
21  1.411114      0
22  1.511350      0
23  1.513210      0
24  1.516370      0
25  1.533914      0
26  1.560961      0
27  1.641940      0
28  1.651969      0
29  1.771996      0
30  1.830378      0
31  1.927467      0
32  2.174989      1
33  2.338950      1
34  2.340197      1
35  2.806060      1
36  3.142154      1
37  3.432527      1
38  3.666889      1
39  3.719665      1
40  4.275551      1
41  4.877221      1
42  5.240533      1
Drug 89
        IC50  Label
0   0.933741      0
1   1.284488      0
2   2.467981      0
3   2.561016      0
4   2.985812      0
5   3.107172      0
6   3.265218      0
7   3.335818      0
8   3.372004      0
9   3.376344      0
10  3.378034      0
11  3.451142      0
12  3.737656      1
13  3.787893      1
14  3.850709      1
15  3.864668      1
16  3.897894      1
17  3.985403      1
18  4.000911      1
19  4.196944      1
20  4.216197      1
21  4.278323      1
22  4.333461      1
23  4.370890      1
24  4.375996      1
25  4.384072      1
26  4.409235      1
27  4.462794      1
28  4.496530      1
29  4.538729      1
30  4.541219      1
31  4.622066      1
32  4.644993      1
33  4.795227      1
34  4.808456      1
35  4.895409      1
36  4.912065      1
37  5.059295      1
38  5.091736      1
39  5.100963      1
40  5.333821      1
41  5.401506      1
42  5.405674      1
Drug 90
        IC50  Label
0   1.000823      0
1   1.907525      0
2   2.318364      0
3   2.377256      0
4   2.383220      0
5   2.419654      0
6   2.692418      0
7   2.769537      0
8   2.775353      0
9   2.970848      0
10  3.033465      0
11  3.429646      1
12  3.548974      1
13  3.664450      1
14  3.685837      1
15  3.838767      1
16  3.876780      1
17  3.891702      1
18  3.908693      1
19  3.939267      1
20  3.958404      1
21  4.010020      1
22  4.016819      1
23  4.060523      1
24  4.062379      1
25  4.065974      1
26  4.084896      1
27  4.209512      1
28  4.274598      1
29  4.429987      1
30  4.435623      1
31  4.489309      1
32  4.494484      1
33  4.546893      1
34  4.571360      1
35  4.575343      1
36  4.622383      1
37  4.652740      1
38  4.706033      1
39  4.747196      1
40  5.155564      1
41  5.305562      1
42  5.731183      1
Drug 91
        IC50  Label
0  -2.906176      1
1   0.643169      1
2   0.820104      1
3   0.864448      1
4   1.043118      1
5   1.081176      1
6   1.086891      1
7   1.809146      1
8   1.862607      1
9   2.006685      1
10  2.031187      1
11  2.204233      1
12  2.533938      0
13  2.606744      0
14  2.652523      0
15  2.885405      0
16  2.914169      0
17  2.922617      0
18  2.931737      0
19  2.947685      0
20  2.980890      0
21  2.985912      0
22  3.009394      0
23  3.060544      0
24  3.239885      0
25  3.308619      0
26  3.528237      0
27  3.714446      0
28  3.763194      0
29  3.773306      0
30  3.793812      0
31  3.857100      0
32  3.977048      0
33  4.016343      0
34  4.059950      0
35  4.088137      0
36  4.117470      0
37  4.132338      0
38  4.136880      0
39  4.193024      0
40  4.377894      0
41  4.487842      0
42  5.081798      0
Drug 92
        IC50  Label
0  -2.333006      0
1  -2.181789      0
2  -2.046388      0
3  -1.938508      0
4  -1.271742      0
5  -1.164940      0
6  -1.116179      0
7  -0.937054      0
8  -0.935759      0
9  -0.861523      0
10 -0.851473      0
11 -0.847042      0
12 -0.824571      0
13 -0.614801      0
14 -0.604729      0
15 -0.576918      0
16 -0.572755      0
17 -0.453855      0
18 -0.426999      0
19 -0.380566      0
20 -0.332228      0
21 -0.326025      0
22 -0.267408      0
23 -0.155875      0
24 -0.115125      0
25  0.066483      0
26  0.080146      0
27  0.115799      0
28  0.260653      0
29  0.270975      0
30  0.286664      0
31  0.398461      0
32  0.418767      0
33  0.545740      0
34  0.571375      0
35  0.581329      0
36  1.191745      1
37  1.309729      1
38  1.478517      1
39  1.670145      1
40  1.847546      1
41  2.380536      1
42  4.060943      1
Drug 93
        IC50  Label
0  -2.141593      1
1  -2.063412      1
2  -2.041078      1
3  -1.842439      1
4  -1.742019      1
5  -1.689648      1
6  -1.575574      1
7  -1.191748      1
8  -1.190183      1
9  -1.156790      1
10 -1.067334      1
11 -0.923344      1
12 -0.858002      1
13 -0.823498      1
14 -0.476889      0
15 -0.369639      0
16 -0.354725      0
17 -0.311754      0
18 -0.286260      0
19 -0.193063      0
20 -0.162495      0
21 -0.097948      0
22 -0.071631      0
23 -0.068729      0
24  0.259256      0
25  0.279185      0
26  0.341073      0
27  0.361799      0
28  0.443602      0
29  0.473654      0
30  0.489920      0
31  0.502662      0
32  0.510539      0
33  0.571110      0
34  0.642667      0
35  0.643499      0
36  0.646657      0
37  0.692748      0
38  0.943282      0
39  1.131631      0
40  1.134091      0
41  1.226803      0
42  2.174314      0
Drug 94
        IC50  Label
0   0.766339      1
1   2.055641      1
2   2.265792      1
3   2.375086      1
4   2.622104      1
5   2.666365      1
6   3.011549      1
7   3.045332      1
8   3.065537      1
9   3.191741      1
10  3.253538      1
11  3.296968      1
12  3.302903      1
13  3.320823      1
14  3.341502      1
15  3.385279      1
16  3.434491      1
17  3.456010      1
18  3.535975      1
19  3.546829      1
20  3.677380      0
21  3.715876      0
22  3.719763      0
23  3.844619      0
24  3.850980      0
25  3.877476      0
26  3.893437      0
27  3.962528      0
28  3.963975      0
29  4.026918      0
30  4.032140      0
31  4.095263      0
32  4.148623      0
33  4.167042      0
34  4.259126      0
35  4.265257      0
36  4.416520      0
37  4.418756      0
38  4.524115      0
39  4.700037      0
40  5.020224      0
41  5.136180      0
42  6.086337      0
Drug 95
        IC50  Label
0   1.411001      0
1   1.830970      0
2   1.846832      0
3   1.909191      0
4   2.222434      0
5   2.247961      0
6   2.282531      0
7   2.434790      0
8   2.504819      0
9   2.515175      0
10  2.535295      0
11  2.539164      0
12  2.605861      0
13  2.610754      0
14  2.614476      0
15  2.629314      0
16  2.666907      0
17  2.683850      0
18  2.704935      0
19  2.755637      0
20  2.768269      0
21  2.772485      0
22  2.781531      0
23  2.838202      0
24  2.840180      0
25  2.860542      0
26  2.969015      0
27  2.969258      0
28  3.061318      0
29  3.108527      0
30  3.198552      0
31  3.205755      0
32  3.349189      1
33  3.598651      1
34  3.669865      1
35  3.753397      1
36  3.764940      1
37  3.897835      1
38  4.027030      1
39  4.061459      1
40  4.465345      1
41  4.504446      1
42  4.513746      1
Drug 96
        IC50  Label
0  -0.106727      1
1   3.582071      0
2   3.648978      0
3   3.848858      0
4   3.853204      0
5   4.008151      0
6   4.184060      0
7   4.285989      0
8   4.309195      0
9   4.356620      0
10  4.390585      0
11  4.408168      0
12  4.453763      0
13  4.462934      0
14  4.638418      0
15  4.650654      0
16  4.663493      0
17  4.665053      0
18  4.683913      0
19  4.731131      0
20  4.770603      0
21  4.810721      0
22  4.847308      0
23  4.859221      0
24  4.864427      0
25  4.884355      0
26  4.963929      0
27  4.984570      0
28  4.984874      0
29  4.995920      0
30  5.027678      0
31  5.036222      0
32  5.056766      0
33  5.060900      0
34  5.074242      0
35  5.187032      0
36  5.242439      0
37  5.419375      0
38  5.625812      0
39  5.674557      0
40  5.721053      0
41  5.775022      0
42  6.779484      0
Drug 97
        IC50  Label
0  -2.844997      0
1  -2.015508      0
2  -1.870236      0
3  -1.803650      0
4  -1.628072      0
5  -1.604246      0
6  -1.574410      0
7  -1.526279      0
8  -1.420825      0
9  -1.235399      0
10 -0.964466      0
11 -0.852812      0
12 -0.683209      0
13 -0.607794      0
14 -0.606773      0
15 -0.538384      0
16 -0.407470      0
17 -0.369269      0
18 -0.365269      0
19 -0.353526      0
20 -0.284286      0
21 -0.257908      0
22 -0.189992      0
23 -0.169612      0
24 -0.128556      0
25  0.057652      0
26  0.236623      0
27  0.252424      0
28  0.277956      0
29  0.298186      0
30  0.411307      0
31  0.475068      0
32  0.567281      0
33  0.586051      0
34  0.683582      0
35  0.944092      1
36  1.146509      1
37  1.207150      1
38  2.152213      1
39  2.283707      1
40  2.292800      1
41  2.409749      1
42  6.241743      1
Drug 98
        IC50  Label
0  -5.503995      0
1  -5.199793      0
2  -4.750597      0
3  -4.376156      0
4  -4.087806      0
5  -4.075919      0
6  -3.843223      0
7  -3.809506      0
8  -3.725100      0
9  -3.709298      0
10 -3.636654      0
11 -3.406864      0
12 -3.284287      0
13 -2.924587      0
14 -2.832439      0
15 -2.825121      0
16 -2.730992      0
17 -2.659611      0
18 -2.431074      0
19 -2.360848      0
20 -2.202092      0
21 -1.904883      0
22 -1.784203      0
23 -1.657481      0
24 -1.505542      0
25 -1.421663      0
26 -1.367966      0
27 -0.979551      0
28 -0.704631      1
29 -0.459910      1
30 -0.301141      1
31 -0.215714      1
32  0.766898      1
33  0.831275      1
34  1.057146      1
35  1.266304      1
36  1.438521      1
37  1.523697      1
38  1.650483      1
39  3.016145      1
40  3.036537      1
41  3.280488      1
42  3.384665      1
Drug 99
        IC50  Label
0  -2.081254      1
1  -0.262070      1
2  -0.228191      1
3   0.055861      1
4   0.227915      1
5   0.439281      1
6   0.536450      1
7   0.720484      1
8   0.732319      1
9   0.913706      1
10  1.001962      1
11  1.033165      1
12  1.063642      1
13  1.131463      0
14  1.187821      0
15  1.298917      0
16  1.382298      0
17  1.416656      0
18  1.505940      0
19  1.529494      0
20  1.537264      0
21  1.543672      0
22  1.577840      0
23  1.587809      0
24  1.601990      0
25  1.656256      0
26  1.750524      0
27  1.831044      0
28  1.886043      0
29  1.896552      0
30  1.963418      0
31  2.028932      0
32  2.059545      0
33  2.078189      0
34  2.119452      0
35  2.181913      0
36  2.187042      0
37  2.199292      0
38  2.375457      0
39  2.554607      0
40  2.599752      0
41  2.737893      0
42  3.328108      0
Drug 100
        IC50  Label
0   0.649173      0
1   0.719182      0
2   1.285683      0
3   1.326820      0
4   1.395178      0
5   1.486243      0
6   1.908759      0
7   2.010018      1
8   2.054036      1
9   2.072562      1
10  2.075706      1
11  2.140987      1
12  2.202587      1
13  2.314562      1
14  2.327786      1
15  2.360908      1
16  2.383394      1
17  2.421412      1
18  2.428208      1
19  2.437415      1
20  2.442934      1
21  2.472916      1
22  2.537122      1
23  2.561842      1
24  2.572672      1
25  2.620953      1
26  2.682107      1
27  2.698855      1
28  2.709757      1
29  2.749035      1
30  2.760001      1
31  2.767269      1
32  2.802999      1
33  2.805822      1
34  2.809466      1
35  2.873695      1
36  2.906585      1
37  2.948615      1
38  3.066250      1
39  3.165482      1
40  3.330122      1
41  3.529388      1
42  4.083035      1
Drug 101
        IC50  Label
0   1.729010      0
1   2.172950      0
2   2.465456      0
3   2.859474      0
4   3.170432      0
5   3.241970      0
6   3.265475      0
7   3.297490      0
8   3.345958      0
9   3.449611      0
10  3.485003      0
11  3.495571      0
12  3.642967      0
13  3.762328      0
14  3.791532      0
15  3.961346      0
16  4.080782      1
17  4.126656      1
18  4.129473      1
19  4.171880      1
20  4.259163      1
21  4.373748      1
22  4.379491      1
23  4.452437      1
24  4.468621      1
25  4.611210      1
26  4.616089      1
27  4.629534      1
28  4.629582      1
29  4.663064      1
30  4.710469      1
31  4.839225      1
32  4.903418      1
33  4.925697      1
34  5.018679      1
35  5.036324      1
36  5.131225      1
37  5.170566      1
38  5.447247      1
39  5.592451      1
40  5.628592      1
41  5.747966      1
42  5.785629      1
Drug 102
        IC50  Label
0  -2.252657      1
1   0.849773      1
2   1.110639      1
3   1.372234      1
4   1.390800      1
5   1.522867      1
6   1.585491      1
7   2.006479      1
8   2.115256      1
9   2.195339      1
10  2.232709      1
11  2.587117      1
12  2.617592      1
13  2.620001      1
14  2.659718      1
15  2.731514      1
16  2.806696      1
17  3.053612      1
18  3.065859      1
19  3.284770      0
20  3.379658      0
21  3.428751      0
22  3.482276      0
